"order","item","participant","cont_pred1","cont_pred2","binary_pred","out"
3,12,729,-1.47841044396644,0.982262469604964,1,0.719355726263078
4,20,729,-0.148710219076573,0.217300503491323,0,0
5,42,729,-0.909839178872576,-0.286611960254886,0,0.493713447771384
6,17,729,-0.38419701715528,0.95793210013337,0,0.362978580398216
7,1,729,-0.312705278256886,0.0252455457031019,0,0.579164088878005
8,46,729,-0.959549046085761,-1.00480407343878,1,0.522829455992269
9,8,729,-0.510898738607528,-0.695927329457432,0,0.474058969012953
10,48,729,-1.29926010575459,0.280550268378969,1,0.47905529116519
11,50,729,0.447353198398208,-1.17449847298056,0,0.531650569150396
12,51,729,1.41622142299344,0.847281592355257,1,1
1,15,729,1.62485838967884,-1.4253987405826,0,0.70407528067941
2,33,729,0.0883148584332738,-0.741759561348032,0,0.747908782178669
3,14,729,-1.34363668453121,1.16739302886202,1,0.516295086298706
4,56,729,1.30096964934552,-0.751793072631369,1,0.965946232294215
5,29,729,1.97545980971941,-0.709604569746565,0,0.384118784738872
6,32,729,-0.121004806948676,-1.68633631291921,0,0.896100811426177
7,55,729,-1.02235379870497,0.581798412301471,0,0.163708428025064
8,52,729,-0.593407743913204,0.749367265327593,0,0.578533162518628
9,19,729,-0.146687603338648,-1.11802904642782,0,0
10,7,729,-0.352498231094216,1.59426599648972,0,0.186497915224241
11,5,729,-0.592790481735154,-1.94563537390914,1,0.830030479331284
12,37,729,1.27918605897179,-0.694218627052595,1,0.813933817942394
1,4,729,-0.212650737582426,-3.32456515926948,0,0.901125805820057
2,22,729,1.45130254611954,-1.85125125996025,0,0.803859320022363
3,45,729,-1.50745166813413,0.891781870333486,1,1
4,47,729,-0.60785479730996,-0.387411398671044,0,0.719091280093481
5,16,729,-0.0946630646415102,0.252294718448487,0,0.28002009220278
6,53,729,1.3509040954715,0.589056852039552,0,1
7,31,729,-0.53688521085471,-0.565783143791747,0,0.38523335005808
8,3,729,-0.454791905696317,-0.338045032119503,1,1
9,39,729,0.316328099740073,-0.729209172904515,0,0.747215287240817
10,38,729,-0.978396243958012,0.713953011842396,0,0.803256451045068
11,58,729,-0.213022729151264,-0.407370548881841,0,0.697291290091997
12,41,729,-0.0552431323058069,-0.45379409812102,1,0.924633688375716
1,32,730,0.0805819408658102,0.883911664733408,0,1
2,39,730,-0.625208406276687,-0.118446084564133,0,0.215118272929947
3,27,730,-0.426003617073666,-0.573912481722733,0,0
4,29,730,0.818542280635677,0.030142942442509,1,0.0756455841225443
5,46,730,0.0216929288116041,2.65004363930012,0,0.019072385626549
6,33,730,-0.329067613392262,1.38155779144779,1,0.180236081857616
7,28,730,-1.23356724636567,0.445376308880912,1,0.0350932792332975
8,41,730,-0.980434577936061,0.0254005048074083,0,1
9,49,730,0.565434680862594,-1.8375629966133,0,0.561346230770369
10,11,730,-0.27507069647784,0.167164682288575,1,0.0663140754901771
11,25,730,0.754786017926471,0.927416915827986,1,0.380359984683243
12,19,730,1.12053363816197,-0.439503896304656,1,0.898211765525195
1,36,730,-0.984343756910347,0.957728106618536,0,0.098143384258179
2,5,730,1.24411588295364,-0.873678246398136,0,1
3,9,730,-1.26705935208882,0.984789175168646,1,0.0749091696302349
4,42,730,0.879416183007285,1.79042772171129,0,0.0888873626888809
5,30,730,0.763546341777577,1.13154590057347,0,0.0901746143821172
6,56,730,0.435257633433723,-0.520166866879095,0,1
7,17,730,-0.825788748977359,1.54246149000133,1,0
8,57,730,0.877792300834334,0.703253401799761,0,0.10466847659459
9,15,730,-0.516211019066564,0.922264405908955,1,0.0777472184944611
10,14,730,0.413256149263708,-0.673312546961169,1,0.525571342793257
11,20,730,0.740616210438348,1.06229785542545,0,0.0603142450078402
12,2,730,1.45368222483268,1.74999389618954,0,0
1,59,730,-0.856788936341758,0.427678628857339,0,0.10202706103059
2,53,730,1.12168884749903,-1.63819820514611,1,0
3,3,730,0.831497303379185,-1.39657517572004,0,0
4,60,730,0.00440300766060516,0.900672524183431,1,0
5,44,730,-0.694433165387023,-1.50034295055602,0,0
6,21,730,0.187192066568565,0.0598774269134051,0,0
7,45,730,0.529455384934073,-0.151288437633929,1,0.201518378962345
8,58,730,-0.050831937042864,-1.54300558471204,1,0.596382710842311
9,38,730,-0.631304058624981,2.20680415113717,0,0.259298064047683
10,6,730,-0.197027505850886,0.00320912291825369,0,0.551109209850152
11,48,730,0.561754957197834,-1.00333658908659,0,0.3006288582789
12,13,730,0.864815019362876,0.761443694914886,1,0
1,23,730,1.35287919311625,0.775267750287789,0,0
2,43,730,0.025953816822245,0.558206859068589,1,1
3,52,730,-1.39327518159102,1.31639524577597,1,0.184586041815386
4,37,730,0.37002943663849,0.995293678385689,0,0.115239934394904
5,54,730,0.472767153986306,2.50409533971348,0,0.051309820510719
6,55,730,-0.370589893071166,-0.888672332168614,1,0.154118808522171
7,7,730,0.513182510032339,0.909433485999801,0,0
8,31,730,-0.0235340790207186,-0.316113184867362,1,0.165248017340493
9,8,730,-0.553926953101602,-1.27216475887372,0,0.189181190347331
10,26,730,0.498032433936255,-0.2137310098552,0,0
11,10,730,-0.577887119786173,-0.60456904429715,0,0.180487742174115
12,50,730,-0.550739983179532,0.865577714041302,0,0.0419359521683528
1,16,730,-0.471943347901886,0.343758421504512,1,0.0900149132138513
2,40,730,1.52417252122668,-0.125504044467049,1,0.670296119071587
3,47,730,0.430070073853166,-0.189463042116935,1,0.500574658383314
4,18,730,-0.972847797689422,-1.08847656297207,0,1
5,34,730,-1.80943462707603,-0.680862889237874,0,0.559405906945281
6,1,730,0.443504492543615,1.21140960447884,1,0.212512487943497
7,35,730,-0.69504035109124,0.396456763781043,0,0.114327452871807
8,4,730,-0.253938705380073,-1.41163205476098,1,1
9,24,730,0.735150040569024,-0.523908832315503,1,0
10,22,730,0.34826145174276,0.780901978131783,1,0.149703455844731
11,12,730,1.33600136274384,0.586955767926831,0,0.495333040182961
12,51,730,0.34570865164885,2.40322183280161,0,0.0359373138564091
1,28,731,-0.61838056620146,-0.681356243798552,1,0.0539863349760863
2,20,731,0.850293498918086,0.141851634908088,0,0.0693845739937776
3,47,731,-0.00932619136485505,0.102472257653682,0,0.219683734185536
4,19,731,0.874190854008995,0.70019376432745,1,0
5,10,731,-1.90367985921293,-0.360232360313368,0,0.0714560533596782
6,44,731,0.816732710502366,1.26602215178179,1,0.345952996886206
7,30,731,-0.337888519116905,0.448252893397931,1,0
8,22,731,1.34043454462959,0.0711080234556573,1,0
9,45,731,-1.56740778643224,2.04477674275522,0,0.0125026683024882
10,4,731,0.618841214629594,-0.169878219925096,0,0.180196450304896
11,33,731,-0.451754578728982,-0.01286296960632,0,0
12,49,731,0.962500651473742,-1.93038929457922,1,0.622562069623548
1,52,731,0.297670423029856,-2.04982688463046,1,0.664881562531028
2,55,731,0.0405967959021876,-1.71365860617228,0,0
3,59,731,-0.332747516992145,0.64341941411323,0,0.0716383411882318
4,23,731,1.24379180151003,-1.0220255587046,0,0.722373875779801
5,27,731,-0.202597551568503,-0.921952723552953,0,0.308008017259943
6,46,731,0.91009097408676,1.27714368189122,1,0
7,11,731,-0.74955266787302,-1.69598819631516,1,0.10585724251244
8,3,731,-0.28517057831085,1.3422942733123,0,0.0514902360646657
9,35,731,1.01239685090942,0.430089303752371,0,0.128900411785321
10,16,731,0.433715837740931,-0.359582755976022,1,1
11,21,731,-2.02415803310313,-1.37291676609291,1,0.155862249906907
12,40,731,-1.79036538267689,-0.216089174765585,0,0.207992036470122
1,8,731,-1.55554135368247,-0.283102421850882,0,0.05519005854447
2,5,731,0.645387867935792,-1.56445100118458,1,0.41762549797771
3,48,731,-0.64135957330349,-1.93087727052256,0,0.240538422779049
4,38,731,1.64570008658551,0.639547177013143,0,0.561395224835927
5,6,731,2.02384309762229,0.37749589409179,1,0.693604865845205
6,51,731,1.03552581692725,2.29562286980436,1,1
7,14,731,1.3275266858119,0.575249053796829,1,0.316992719767991
8,26,731,-0.726748782470518,1.12857951366726,0,0.0955110949200953
9,13,731,-0.0421908054095851,-0.853821609064505,0,0.201635888860049
10,32,731,0.848548556153601,0.501013201536197,0,0.280605945099704
11,41,731,0.550267812605866,1.16398149512873,1,0.4074002802355
12,54,731,0.861726612072029,-1.14663327779395,1,0.37017030933309
1,34,731,1.04098952003341,0.68109597267369,1,0
2,50,731,0.805920021699215,1.64671107762897,1,0.0446390892585555
3,12,731,0.843438728423771,-0.837269364888692,0,0.555423970615458
4,56,731,2.56648756062962,-3.39733376905505,1,0.962759238521441
5,53,731,-1.25948952210608,0.305775338019028,1,0.145258101458186
6,36,731,-0.581513946948706,-0.666180987164974,1,0.260465740816622
7,31,731,0.292243671192083,-0.211761833228446,1,0
8,43,731,2.49136965792236,-0.602293951213117,0,0.591810932551922
9,24,731,-0.274647087993587,0.713925313857454,1,0.153739052794028
10,7,731,0.209376566473556,-1.21721402226554,1,0.229275269186699
11,9,731,-0.0835248674550857,-0.24634839880922,0,0.0909942473715578
12,1,731,2.14242574550077,-0.639033218272171,1,0.488547564547783
1,60,731,-0.431286462381155,0.84097519559347,1,0.0417433933446164
2,17,731,0.0551487811442588,-0.378543717905955,0,0.1506097547985
3,57,731,1.42248380143331,2.07565590852955,0,0
4,18,731,-0.209513779966885,-1.42166057423363,1,0.124293636394862
5,58,731,1.68808297497062,0.77047796383167,1,0.303663345707891
6,37,731,-0.895838946253152,-0.322663753498847,0,0.10607848289035
7,15,731,2.16008771712546,0.131194417212125,1,0.181997989465913
8,2,731,-0.700469998158428,-1.34843984033667,1,0.471481405125311
9,42,731,0.461603715163601,1.21720095948038,1,0.112001878392489
10,39,731,-1.32369211297918,0.199293104355012,0,0.102447881288922
11,29,731,-0.885702416497759,-0.0150004453872203,1,0.0289362990957656
12,25,731,-0.761413310942279,-0.821999483773625,0,0
1,39,732,3.57388222176026,0.609259823959128,1,0
2,8,732,-0.320075925922035,-0.396890048210411,0,0.184800982390302
3,14,732,-0.148881166296718,-0.278531990979892,1,0.520803442805016
4,55,732,0.207186626574045,-0.779223470657734,1,0.240197119064704
5,37,732,-0.689905406043271,-1.03886336340111,0,0.315554074797063
6,43,732,1.01679241107137,-0.651789697195733,1,0.77563621290101
7,48,732,0.788407570606011,-1.60727473156998,0,1
8,16,732,0.458146460333512,-1.9856719130835,0,0.337208355302681
9,1,732,0.589043260434035,-1.5152518593963,1,0
10,42,732,-0.0430832721886405,-1.90107008561788,1,0.617566239009417
11,59,732,-0.401166118594808,-1.42774275970089,1,0.503080589045455
12,45,732,-0.512624719341324,-0.333343020776123,1,0.228319770410218
1,9,732,0.312157087061615,0.637421730614238,0,0.137292044890275
2,58,732,-2.24841381201414,0.55498743755358,1,0.227403586044408
3,41,732,0.637913920104199,-1.68805815516479,0,0.848455667446231
4,18,732,-0.528485851963687,0.270858898663004,1,0
5,13,732,-0.28757887244841,-0.794307602631782,0,1
6,5,732,2.30591372042509,1.0711780066047,1,0.382875880112098
7,38,732,0.93455884647084,-0.802758144105498,1,0
8,31,732,-0.826053434685692,0.164569685191435,1,0.14498668562409
9,40,732,0.62321894604616,-1.07009776984261,1,1
10,53,732,0.627072147761475,-1.63581455660735,0,0
11,28,732,-1.187023168693,-0.157048206438759,1,0.0743458297285084
12,32,732,0.214584306134699,0.751424674231261,0,1
1,20,732,-1.76511492622967,-0.603642377321071,0,0.0989527335134747
2,29,732,0.0807589747839419,1.16671471452252,1,0.0461460070782376
3,4,732,-1.98048936045516,-0.784456304927794,0,0
4,47,732,-1.76362104019409,-0.785604256443365,0,0.379115307697188
5,30,732,-1.39927644800626,1.17091625350854,0,0.0643074542864977
6,12,732,-1.10414755777646,0.495519892981891,1,0
7,49,732,1.48417117821896,-1.34617315520931,0,0.665489562959831
8,34,732,0.903901967295658,0.347821935619006,0,0.72824008485021
9,24,732,-0.252532199090907,0.418537783400439,0,0.237717241169071
10,46,732,0.0482614859080028,-0.620496898142125,1,0.258432759302107
11,33,732,-0.235752538384362,0.573765385353949,0,0.252955801931275
12,23,732,0.0909015200072433,-0.396641221626339,1,1
1,3,732,0.875226360828541,1.46103156148395,1,0.227366657966189
2,51,732,0.349483495469183,-0.826516727916748,1,0.392763113931569
3,50,732,0.0742107019620343,-0.131999017896114,1,0.198294377751547
4,44,732,1.31800054964337,1.76632535568804,0,0.399811207043633
5,17,732,-0.0721863850006041,1.70862616777201,0,0.102354475295929
6,25,732,0.970665939767341,-0.386143768830711,1,0.687869414177079
7,19,732,0.96373345003622,-0.890585244807353,0,0.909519627028685
8,2,732,0.510622436660884,0.420197728225681,0,0
9,27,732,0.178435811972711,-0.0253716928552625,0,0.411280875094468
10,57,732,1.51189891050659,-0.300799878009968,0,0.28750692360088
11,15,732,-0.891505521592324,-1.56515751210038,1,0.332310613977231
12,7,732,-1.23712330886015,-0.0153012951063498,1,0
1,60,732,0.0849216158558112,0.20737575423713,0,0.098200647467828
2,22,732,-1.69589417548321,2.35121678093576,0,0.0298846910457155
3,21,732,-0.80175680401057,1.737000196311,0,0.0588511373177345
4,56,732,-0.483254676841236,0.729433373519605,1,0.637445060021049
5,52,732,0.290313585294634,-0.0245147867110743,1,0.579988316114891
6,54,732,0.429578685624631,-0.076805658223939,0,0
7,36,732,-0.0701665641289042,0.24199963851101,0,0
8,26,732,0.362912096443316,-0.957318936879602,1,0.677029843379002
9,35,732,0.557618910660905,-0.549546369698513,0,0.348249099665072
10,11,732,-0.316018654541959,0.191062463673208,0,0.059585703477039
11,10,732,0.987350393066858,0.487116188555739,0,0.230459053805945
12,6,732,-0.00476915136210757,-0.0958333420050554,1,0.776671345729932
1,39,733,0.635142187464424,0.256063233910784,1,0.158053283110629
2,1,733,-0.658352014561185,-0.247356897803738,1,1
3,59,733,0.171855504889165,0.529083778005055,1,0.0779468297887684
4,48,733,0.546206460749143,1.17048487212294,1,0
5,44,733,0.793037141298735,0.530520661082944,0,0.204587302217657
6,54,733,0.153139326117519,-1.15040349069832,0,0.126614817701956
7,30,733,-0.947103997500511,1.01233025535813,1,0
8,4,733,0.31825095457768,-2.41597622834545,1,0.394947513725726
9,47,733,-0.814532900328727,0.556463952297818,1,0.121775274073418
10,52,733,0.630171479243955,-0.56355303804836,0,0.223695084567047
11,45,733,0.245369577961597,-0.321285468751969,1,0.0780515535408461
12,11,733,1.32582903787252,0.475613444832949,1,0.0334284217047685
1,28,733,-0.360385244852798,-2.32062123041664,0,0.0500367220408819
2,2,733,-0.269758949660288,1.32812398854765,0,0
3,60,733,-2.52812511221296,-0.437908807209408,1,0.0228847249118685
4,38,733,1.43107076668223,1.15042442001728,0,0
5,41,733,0.160587159283917,-1.55026251810199,0,1
6,26,733,0.0751165499624968,0.915464757198947,0,0
7,53,733,0.346850405344744,-0.306158891931165,0,0.119528226773375
8,3,733,-1.11387064513372,0.189545693524562,0,0.0404695887996628
9,8,733,2.01062301177224,-2.21271567292071,1,1
10,21,733,-0.679290976235292,-0.891313180271777,1,0.103252283561909
11,29,733,-0.292229126125824,1.01727781547189,1,0
12,56,733,1.11486116674079,1.26934537373995,0,0.229758612976443
1,12,733,-0.815165985139748,-0.241824612668959,1,0.295428014475688
2,51,733,1.06966623522111,1.52202401685536,0,0.026541828959068
3,20,733,-0.254655531395822,-0.671549687624705,1,1
4,16,733,0.349833952364306,0.155921263948563,1,0.0470664347006923
5,58,733,-1.50978473481874,-0.144408135907813,1,0.113625352442414
6,31,733,0.11806383583499,1.64292882059065,1,0.0210329097169564
7,18,733,-0.0165055945314611,-0.558943278391716,1,0.0449394378874048
8,5,733,1.069431971857,-0.295838907294994,0,0
9,9,733,0.597767550211632,-0.427535225100265,1,0.108284207372594
10,15,733,0.753518071249464,0.698772378080296,0,0.0296063554666061
11,43,733,-1.59463096749156,0.728344809671186,1,0.118050304038637
12,24,733,0.0584800483192495,-2.21425063717449,0,0.271689333315531
1,23,733,0.267135798321252,-0.702654732618549,0,0.442460528740084
2,6,733,0.752016695444163,0.296904915173118,0,0.324371211559611
3,7,733,-1.02931898145435,-0.685844000022359,1,0.0679400867893797
4,22,733,-0.243399013225548,-0.426492663369185,1,0.0899349257761456
5,25,733,1.58090169547317,0.593311795965091,0,0.168923825927528
6,33,733,-1.58952749809199,0.841351859744407,1,0
7,27,733,1.29062202095806,0.57656374786612,1,0
8,46,733,0.963555954393194,-1.03985992835024,1,0.120096195345969
9,49,733,-0.207750977992765,0.197210696713879,0,0.0878872943833287
10,55,733,1.24945189536463,1.02120884211424,0,0.0203039726500762
11,40,733,0.239710145658499,0.877481364819893,0,0.126012496800558
12,10,733,0.580100217386295,1.73333914969763,0,0.0264587721966986
1,17,733,0.282037683099416,-1.03215599664206,0,0
2,50,733,-0.676283031384869,0.0768079813946181,0,0.0220034704610176
3,57,733,2.01683150499009,1.01645586666335,0,0.0460663920412568
4,34,733,-0.804576864527938,-0.0927633363623679,1,0.411621845988171
5,42,733,0.506848966409153,-1.02534598891698,1,0.203738972266837
6,36,733,0.95539827885378,0.600455774890131,1,0.127905118604398
7,32,733,-1.1505179100059,-1.25188417423363,0,0.223846423385155
8,14,733,-0.731279401374359,-0.47933121914377,0,0.118213450206295
9,19,733,0.660652158956478,-0.819427353205356,1,0.759447039559285
10,13,733,-0.629175129134788,0.531494261102685,0,1
11,35,733,0.219040056156715,-0.516577366844559,1,1
12,37,733,1.35948272268287,0.625293550469595,0,0.0714352938984031
1,21,734,-0.890978159082863,0.344891064875828,1,0.0924550242644963
2,55,734,0.110007601455907,0.11397413148617,0,0.0457602560971401
3,33,734,0.665277213186029,0.343299319351055,1,0.279843469211419
4,3,734,0.822158950822573,-1.39452590956234,1,0
5,10,734,1.06003394183198,-1.27774628484341,1,0.392376670254733
6,11,734,0.36234117655732,-0.0443526151137478,1,1
7,5,734,-0.302420875157828,0.238366215317328,0,0
8,13,734,0.642146155433559,0.18059342454851,0,0.152149812819607
9,19,734,-0.347727456391521,-0.00450019617280055,0,0
10,2,734,-0.976148508791749,-0.011999325937476,0,0
11,22,734,1.88416799023865,-0.742433224356675,1,0.33473962876287
12,53,734,1.23228434980353,-1.49003041785505,0,0.429647603551878
1,8,734,0.00296290948783125,-0.247921127448437,1,0.144743374779644
2,25,734,-0.151324888926967,1.19226618931244,1,0.203342344908432
3,48,734,0.250717010181514,-1.58879695069148,0,0
4,26,734,-1.34718905814383,0.28871234352496,0,0.127642335523219
5,32,734,-0.931884127818821,2.73872630872039,0,0.0537662742477734
6,35,734,-0.57563509745252,-0.0213177693089871,1,0.160260765809433
7,40,734,-0.0302926291446635,1.83662627947097,0,0.128612646449724
8,56,734,0.177409713551152,1.04435291379561,0,0.329732364630478
9,58,734,1.25866433950218,1.14318541936532,0,0.159166805209461
10,59,734,-0.169621415421578,0.870734578706445,0,0.0690296113578813
